CUS_CUST_ID,semana,processo,cdu,solucao,qtd
456794404,S4_07-13Abr,Despacho Ventas y Publicaciones,Bugs,Gestión Manual - Problema Resuelto,1
456794404,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,1
456794404,S4_07-13Abr,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Producto peligroso: consultamos con Hazmat,1
456794404,S5_14-16Abr,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,2
456794404,S5_14-16Abr,Despacho Ventas y Publicaciones,(sem CDU),(sem solucao),1
456794404,S5_14-16Abr,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Reactivar ME: No reactivamos - indicamos motivo,1
1182029748,Pre_01-16Mar,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,10
1182029748,Pre_01-16Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,10
1182029748,Pre_01-16Mar,Reputación,Bugs,Analizamos reputación - Cancelación afecta la reputación y excluimos,6
1182029748,Pre_01-16Mar,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,4
1182029748,Pre_01-16Mar,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),4
1182029748,Pre_01-16Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,2
1182029748,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos datos para comprobar el daño en la devolución,2
1182029748,Pre_01-16Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y mantenemos impacto,1
1182029748,Pre_01-16Mar,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Pedimos factura (Fakes),1
1182029748,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Envío no afecta al HT,1
1182029748,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,1
1182029748,Pre_01-16Mar,Despacho Ventas y Publicaciones,Tiene problemas con la etiqueta de su envío,Dudas etiquetas: Cómo imprimir y usar,1
1182029748,S1_17-23Mar,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),6
1182029748,S1_17-23Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,3
1182029748,S1_17-23Mar,PR - Propiedad intelectual,Publicación activa,Consultas generales - La publicación se encuentra activa,2
1182029748,S1_17-23Mar,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,2
1182029748,S1_17-23Mar,PR - Propiedad intelectual,Fakes,"Propiedad Intelectual - Fakes, moderamos publicación eliminada",1
1182029748,S1_17-23Mar,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,1
1182029748,S1_17-23Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,1
1182029748,S1_17-23Mar,Reputación,Bugs,Analizamos reputación - Cancelación afecta la reputación y excluimos,1
1182029748,S2_24-30Mar,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),6
1182029748,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,5
1182029748,S2_24-30Mar,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,4
1182029748,S2_24-30Mar,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,2
1182029748,S2_24-30Mar,PR - Técnica prohibida,Publicación activa,Consultas generales - La publicación se encuentra activa,1
1182029748,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto sin stock y mantenemos impacto,1
1182029748,S2_24-30Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,1
1182029748,S3_31Mar-06Abr,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),2
1182029748,S3_31Mar-06Abr,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,2
1182029748,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,2
1182029748,S3_31Mar-06Abr,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,1
1182029748,S3_31Mar-06Abr,PR - Propiedad intelectual,Publicación activa,Consultas generales - La publicación se encuentra activa,1
1182029748,S4_07-13Abr,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),7
1182029748,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",6
1182029748,S4_07-13Abr,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,6
1182029748,S4_07-13Abr,PR - Propiedad intelectual,Fakes,Propiedad intelectual - Factura inválida,4
1182029748,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,3
1182029748,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,2
1182029748,S4_07-13Abr,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),1
1182029748,S5_14-16Abr,PR - Propiedad intelectual,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),8
1182029748,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",3
1182029748,S5_14-16Abr,Reputación,Cancelaciones,Analizamos reputación - Cancelación no afecta la reputación,3
1182029748,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Flex - Excluimos,3
1182029748,S5_14-16Abr,Reputación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),3
1182029748,S5_14-16Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,2
1182029748,S5_14-16Abr,PR - Técnica prohibida,Histórico de infracciones,Consejos PR - Consulta informativa sobre histórico de infracciones,2
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: No cambiamos medidas,14
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,7
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,5
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: cambiamos medidas,4
1201847969,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Análisis masivo de ventas,Gestión masiva - Derivamos a offline,1
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Tiene dudas generales sobre el despacho,Reglas ME: dimensiones máximas permitidas,1
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Activar ME: Servicio no disponible por categoría,1
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: cambiamos medidas,1
1201847969,Pre_01-16Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Reactivar ME: confirmamos que la publicación no supera las medidas permitidas,1
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,10
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: cambiamos medidas,4
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,4
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: No cambiamos medidas,3
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: cambiamos medidas,1
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: aplica despacho por fuera,1
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Análisis masivo de ventas,Gestión masiva - Derivamos a offline,1
1201847969,S1_17-23Mar,Despacho Ventas y Publicaciones,Tiene dudas generales sobre el despacho,Reglas ME: dimensiones máximas permitidas,1
1201847969,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,23
1201847969,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,4
1201847969,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: cambiamos medidas,3
1201847969,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: No cambiamos medidas,2
1201847969,S2_24-30Mar,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: no cambiamos medidas,1
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,10
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Tiene dudas generales sobre el despacho,Reglas ME: dimensiones máximas permitidas,3
1201847969,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",2
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Problemas para despachar un paquete/producto,Problemas para despachar: cambiamos medidas,2
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: cambiamos medidas,2
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,2
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: No cambiamos medidas,1
1201847969,S3_31Mar-06Abr,Despacho Ventas y Publicaciones,Temporal,Temporal - Cargo por unidad en ventas marzo 2026 (MLA),1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Generales,Contacto de tercero - Indicamos medios de atención para contacto desde la cuenta original,3
1201847969,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Mediación cerrada,Mediación cerrada - Pedimos revisión de la mediación,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: No cambiamos medidas,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: explicamos los beneficios de usar ME,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,1
1201847969,S4_07-13Abr,Reputación,Generales,Contacto de tercero - Indicamos medios de atención para contacto desde la cuenta original,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,AUTOMÁTICA: não recalculamos medidas,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envio a cargo del V: indicamos cómo cargar dimensiones,1
1201847969,S4_07-13Abr,Despacho Ventas y Publicaciones,Bugs,(sem solucao),1
1236414223,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),6
1236414223,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,4
1236414223,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",3
1236414223,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,"Devoluciones - Recibió devolución fallida, guiamos a cómo reclamar",9
1236414223,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Fuera de plazo de reclamo (V),7
1236414223,S1_17-23Mar,Despacho Ventas y Publicaciones,Bugs,General Bugs - Análisis de bug en curso,5
1236414223,S1_17-23Mar,Despacho Ventas y Publicaciones,Bugs,(sem solucao),2
1236414223,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Generales,Pedido de datos - Solicitamos datos para gestión,1
1236414223,S1_17-23Mar,Despacho Ventas y Publicaciones,(sem CDU),(sem solucao),1
1236414223,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - Dentro de la promesa de entrega (V),1
1236414223,S2_24-30Mar,Despacho Ventas y Publicaciones,Generales,Pedido de datos - Solicitamos datos para gestión,7
1236414223,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,6
1236414223,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Envío no afecta al HT,2
1236414223,S2_24-30Mar,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Costo de envío V: Consulta por dimensión,2
1236414223,S2_24-30Mar,Reputación ME,Generales,Pedido de datos - Solicitamos datos para gestión,2
1236414223,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,1
1236414223,S2_24-30Mar,Despacho Ventas y Publicaciones,Bugs,(sem solucao),1
1236414223,S2_24-30Mar,PR - Propiedad intelectual,Fakes,Propiedad Intelectual - Aprobamos factura y reactivamos la publicación,1
1236414223,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,4
1236414223,S3_31Mar-06Abr,Reputación,Generales,Pedido de datos - Solicitamos datos para gestión,2
1236414223,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
1236414223,S3_31Mar-06Abr,Reputación ME,Generales,Pedido de datos - Solicitamos datos para gestión,1
1236414223,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,11
1236414223,S4_07-13Abr,Gestión de Publicación,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),5
1236414223,S4_07-13Abr,Despacho Ventas y Publicaciones,Reclama por el costo de envío,Envío a cargo del V: cambiamos medidas,4
1236414223,S4_07-13Abr,Potenciar Ventas,Posicionamiento,Potenciador (Posicionamiento) - Cómo mejorar mi competitividad,3
1236414223,S4_07-13Abr,Despacho Ventas y Publicaciones,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),2
1236414223,S4_07-13Abr,Anulación de Venta,Generales,Pedido de datos - Solicitamos datos para gestión,2
1236414223,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,1
1236414223,S4_07-13Abr,Despacho Ventas y Publicaciones,Bugs,(sem solucao),1
1236414223,S4_07-13Abr,Reversa,Quiere reclamar por un producto ya devuelto,Devolución entregada: cubrimos al vendedor,1
1236414223,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,1
1661120116,Pre_01-16Mar,PR - Técnica prohibida,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),10
1661120116,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,5
1661120116,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,4
1661120116,Pre_01-16Mar,Reversa,Quiere reclamar por un producto ya devuelto,Devolución entregada: pasaron 3 días hábiles - no cubrimos,2
1661120116,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,1
1661120116,Pre_01-16Mar,Reversa,Quiere reclamar por un producto ya devuelto,Devolución entregada: cubrimos al vendedor,1
1661120116,Pre_01-16Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación revisada,1
1661120116,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,11
1661120116,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,3
1661120116,S1_17-23Mar,Reversa,Quiere reclamar por un producto ya devuelto,Devolución fallida: no es defectuoso - no bonificamos,2
1661120116,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Hay una MED abierta,2
1661120116,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,(sem solucao),2
1661120116,S1_17-23Mar,Reputación,Reclamos,Auto: Criterio reclamos - No afecta a la reputación por antigüedad,1
1661120116,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,1
1661120116,S1_17-23Mar,Reputación,Consultas informativas de Reputación,Criterios reputación - Cómo funciona la reputación,1
1661120116,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación abierta con IA - Vendedor en desacuerdo con culpabilidad,1
1661120116,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
1661120116,S1_17-23Mar,Reputación,Reclamos,"Auto: Criterio reclamos - No afecta a la reputación, compró por error",1
1661120116,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación abierta con IA - Otros errores no mapeados,1
1661120116,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,5
1661120116,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,4
1661120116,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto incompleto y mantenemos impacto,1
1661120116,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Reclamo abierto,Reclamo abierto - Dudas sobre la devolución,1
1661120116,S2_24-30Mar,Reputación ME,HT - Colecta,Reputación ME Colecta XD: colecta pendiente,1
1661120116,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,1
1661120116,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto diferente y mantenemos impacto,1
1661120116,S2_24-30Mar,Reputación ME,Análisis masivo de ventas,Gestión masiva - Derivamos a offline,1
1661120116,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Devoluciones,Devoluciones - No sabe cómo funciona  / tiene dudas con el envío (V),1
1661120116,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,1
1661120116,S3_31Mar-06Abr,Places Kangu,Como funciona Places,ME Places: Cómo programar el cierre de tu agencia,3
1661120116,S3_31Mar-06Abr,Places Kangu,Como funciona Places,ME Places: Cómo consultar el horario de la ventana de recolección,2
1661120116,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,2
1661120116,S3_31Mar-06Abr,Places Kangu,Generales,Places: respuesta de Relacionamiento,1
1661120116,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,1
1661120116,S3_31Mar-06Abr,Reputación,Reclamos,"Auto: Criterio reclamos - No afecta a la reputación, compró por error",1
1661120116,S3_31Mar-06Abr,Reputación ME,Bugs,Gestión Manual - Problema Resuelto,1
1661120116,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto diferente y mantenemos impacto,1
1661120116,S3_31Mar-06Abr,Places Kangu,General,Places: Tarea en curso,1
1661120116,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
1661120116,S3_31Mar-06Abr,Places Kangu,Bugs,General Bugs - Esperando resolución del caso/error,1
1661120116,S3_31Mar-06Abr,Reputación,Reclamos,"Auto: Criterio reclamos - No impacta en la reputación, tiene tag avoid por otro motivo",1
1661120116,S4_07-13Abr,Places Kangu,Como funciona Places,ME Places: Cómo programar el cierre de tu agencia,11
1661120116,S4_07-13Abr,Anulación de Venta,Generales,Pedido de datos - Solicitamos datos para gestión,4
1661120116,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,1
1661120116,S4_07-13Abr,Reputación,Reclamos,Falha Sistêmica - Resposta consulta,1
1661120116,S4_07-13Abr,Reputación ME,HT - Colecta,Reputación ME Colecta XD: Culpa seller - Excluimos,1
1661120116,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto diferente y mantenemos impacto,1
1661120116,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Vendedor newbie - Excluimos,1
2006832805,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,3
2006832805,Pre_01-16Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,2
2006832805,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Usuario fraudulento - No excluimos,1
2006832805,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,8
2006832805,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,4
2006832805,S1_17-23Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,4
2006832805,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,3
2006832805,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,2
2006832805,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Usuario fraudulento - No excluimos,2
2006832805,S1_17-23Mar,Reputación ME,HT - Fuerza mayor,Reputación fuerza mayor: Excluimos,2
2006832805,S1_17-23Mar,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2006832805,S1_17-23Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,1
2006832805,S1_17-23Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,1
2006832805,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,9
2006832805,S2_24-30Mar,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,5
2006832805,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Usuario fraudulento - No excluimos,4
2006832805,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,4
2006832805,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,4
2006832805,S2_24-30Mar,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
2006832805,S2_24-30Mar,Reputación ME,HT - Fuerza mayor,Reputación fuerza mayor: Excluimos,2
2006832805,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,2
2006832805,S2_24-30Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,2
2006832805,S2_24-30Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,2
2006832805,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,3
2006832805,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2006832805,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,2
2006832805,S3_31Mar-06Abr,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,2
2006832805,S3_31Mar-06Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Usuario fraudulento - No excluimos,1
2006832805,S3_31Mar-06Abr,Reputación ME,HT - Fuerza mayor,Reputación fuerza mayor: Excluimos,1
2006832805,S3_31Mar-06Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,1
2006832805,S3_31Mar-06Abr,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2006832805,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,3
2006832805,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,3
2006832805,S4_07-13Abr,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,2
2006832805,S4_07-13Abr,Reputación ME,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),2
2006832805,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2006832805,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,1
2006832805,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,1
2006832805,S4_07-13Abr,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,1
2006832805,S4_07-13Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,1
2006832805,S4_07-13Abr,Reputación ME,HT - Fuerza mayor,Reputación fuerza mayor: Excluimos,1
2006832805,S4_07-13Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,1
2006832805,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,6
2006832805,S5_14-16Abr,Reputación ME,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),3
2006832805,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto no recibido y mantenemos impacto,2
2006832805,S5_14-16Abr,Post Compra Funcionalidades Vendedor,Bugs,General Contactos - Solicitud de datos y/o ampliación de consulta,2
2006832805,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,2
2006832805,S5_14-16Abr,Reputación,Cancelaciones,Analizamos reputación - Cancelación afecta la reputación y excluimos,2
2006832805,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo no afecta la reputación,2
2006832805,S5_14-16Abr,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - No excluimos,2
2006832805,S5_14-16Abr,Reputación ME,HT - Fuerza mayor,Reputación fuerza mayor: Excluimos,1
2006832805,S5_14-16Abr,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,1
2294642870,Pre_01-16Mar,Reputación ME,Bugs,General Bugs - Pedido de datos por posible error (OFFLINE),24
2294642870,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo revisado,10
2294642870,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Mediación abierta,Mediación abierta - Consulta por reputación,3
2294642870,Pre_01-16Mar,Reversa,Quiere consultar por una devolución en camino,Devolución: extraviado / robado,3
2294642870,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación y excluimos,3
2294642870,Pre_01-16Mar,Reputación,Reclamos,Analizamos reputación - Reclamo afecta la reputación por producto defectuoso y mantenemos impacto,2
2294642870,Pre_01-16Mar,Post Compra Funcionalidades Vendedor,Verdi MED,Mediación cerrada con IA - Desacuerdo con la resolución,2
2294642870,Pre_01-16Mar,Reputación ME,HT - Ventas,Reputación ME Ventas: Logística Places - Excluimos,2
