case_id,team
452367274,BR_ME_Sellers_Longtail
452937998,BR_ME_Sellers_Longtail
452887202,BR_ME_Sellers_Longtail
452900060,BR_ME_Sellers_Longtail
453065028,BR_ME_Sellers_Longtail
452903573,BR_ME_Sellers_Longtail
452917294,BR_ME_Sellers_Longtail
452907500,BR_ME_Sellers_Longtail
452939675,BR_ME_Sellers_Longtail
452910166,BR_ME_Sellers_Longtail
452971825,BR_ME_Sellers_Longtail
452964605,BR_ME_Sellers_Longtail
452205700,BR_ME_Sellers_Longtail
453006187,BR_ME_Sellers_Longtail
452885264,BR_ME_Sellers_Longtail
452944298,BR_ME_Sellers_Longtail
452493300,BR_ME_Sellers_Longtail
452923975,BR_ME_Sellers_Longtail
453034864,BR_ME_Sellers_Longtail
452951585,BR_ME_Sellers_Longtail
452910755,BR_ME_Sellers_Longtail
452980921,BR_ME_Sellers_Longtail
453010157,BR_ME_Sellers_Longtail
452893623,BR_ME_Sellers_Longtail
452922373,BR_ME_Sellers_Longtail
452950543,BR_ME_Sellers_Longtail
453051484,BR_ME_Sellers_Longtail
452969027,BR_ME_Sellers_Longtail
453147778,BR_ME_Sellers_Longtail
453151573,BR_ME_Sellers_Longtail
452511711,BR_ME_Sellers_Longtail
453234434,BR_ME_Sellers_Longtail
453275774,BR_ME_Sellers_Longtail
453172033,BR_ME_Sellers_Longtail
453157159,BR_ME_Sellers_Longtail
453180820,BR_ME_Sellers_Longtail
453221614,BR_ME_Sellers_Longtail
453166167,BR_ME_Sellers_Longtail
449491668,BR_ME_Sellers_Longtail
449340756,BR_ME_Sellers_Longtail
449659555,BR_ME_Sellers_Longtail
449128931,BR_ME_Sellers_Longtail
449478223,BR_ME_Sellers_Longtail
449329221,BR_ME_Sellers_Longtail
449574511,BR_ME_Sellers_Longtail
448700453,BR_ME_Sellers_Longtail
448797666,BR_ME_Sellers_Longtail
448704544,BR_ME_Sellers_Longtail
448603614,BR_ME_Sellers_Longtail
448792308,BR_ME_Sellers_Longtail
449051685,BR_ME_Sellers_Longtail
449585424,BR_ME_Sellers_Longtail
449894926,BR_ME_Sellers_Longtail
449835935,BR_ME_Sellers_Longtail
448527259,BR_ME_Sellers_Longtail
448620213,BR_ME_Sellers_Longtail
449115320,BR_ME_Sellers_Longtail
449947885,BR_ME_Sellers_Longtail
449971105,BR_ME_Sellers_Longtail
449894223,BR_ME_Sellers_Longtail
448801870,BR_ME_Sellers_Longtail
450748332,BR_ME_Sellers_Longtail
450985141,BR_ME_Sellers_Longtail
450963872,BR_ME_Sellers_Longtail
450903865,BR_ME_Sellers_Longtail
450808862,BR_ME_Sellers_Longtail
451166289,BR_ME_Sellers_Longtail
451159348,BR_ME_Sellers_Longtail
